,file_path,pitch_id,pitch_type,pitch_result,action,hit_id,stroke,event_len
178,anonymized-files-wisd/12345633_33793.jsonl,ffb54cea-eff1-4764-87ed-624016202838,Sinker,Ball,Called,{},{},0
179,anonymized-files-wisd/12345633_3398.jsonl,c23812e5-30e2-4e06-9bfe-bdbfe73aa25c,Curveball,Ball,Called,{},{},0
180,anonymized-files-wisd/12345633_34296.jsonl,7c00056c-c1e4-4512-ba43-20f951d690c7,Sinker,HitIntoPlay,{},d0325841-ba14-4d70-a2fe-cbaf5761d65b,{},1
181,anonymized-files-wisd/12345633_34308.jsonl,75921457-72e2-4a88-939d-928e18e76193,FourSeamFastball,Strike,Called,{},{},0
182,anonymized-files-wisd/12345633_3440.jsonl,cb0f3057-b585-4360-abc1-ab6932a5e432,Slider,HitIntoPlay,{},692e2b69-b7dd-4b80-8e7a-70d51b19ff46,{},1
183,anonymized-files-wisd/12345633_34461.jsonl,221961b9-9eab-4f6c-bc34-066cd735c437,Changeup,Strike,Called,{},{},0
184,anonymized-files-wisd/12345633_34671.jsonl,c12e096f-95fe-49eb-b0aa-396f738f922c,Cutter,Strike,{},{},{},0
185,anonymized-files-wisd/12345633_34871.jsonl,4b7d99d2-8e5d-4179-b8b0-e63510ba65bf,Slider,Ball,Called,{},{},0
186,anonymized-files-wisd/12345633_34887.jsonl,8b158249-bb1e-439b-8607-febf56fa7a81,Slider,Ball,BallInDirt,{},{},0
187,anonymized-files-wisd/12345633_35001.jsonl,0fbdfe91-64f0-4284-9579-cc4a8126cb9a,Slider,HitIntoPlay,{},d375a2c2-8a5a-4e5d-80c4-c36bc682e9d9,{},1
188,anonymized-files-wisd/12345633_35053.jsonl,54a28ff0-13a2-40a9-8467-9874dda87e80,FourSeamFastball,HitIntoPlay,{},25ed9281-ce72-4bfe-9bd1-7669ee6c5797,{},1
189,anonymized-files-wisd/12345633_35112.jsonl,9039c3d2-e906-482a-a4ec-b0aa527deb37,Sinker,Ball,Called,{},{},0
190,anonymized-files-wisd/12345633_35144.jsonl,096759c9-d304-4f35-8204-416f703d443e,Changeup,Ball,Called,{},{},0
191,anonymized-files-wisd/12345633_35167.jsonl,4a5e1d54-7993-450b-b3a0-6f05c3c554c0,Slider,Ball,Called,{},{},0
192,anonymized-files-wisd/12345633_35259.jsonl,de0bd6e7-6b81-45ab-b9cb-3cf7af3833dc,Sinker,Strike,Called,{},{},0
193,anonymized-files-wisd/12345633_35738.jsonl,a0a2ea35-6019-4d98-8a6b-94d6b725b93d,Sinker,Strike,{},{},{},0
194,anonymized-files-wisd/12345633_35743.jsonl,0e83b293-303f-47da-9a1b-d3122a83620f,Sinker,Strike,{},{},{},0
195,anonymized-files-wisd/12345633_35785.jsonl,9b17e9fa-41f1-4a97-b1b5-4f01c1052682,Slider,Strike,Foul,664943b0-193b-46ed-a3b9-76a3faff22d6,{},1
196,anonymized-files-wisd/12345633_35809.jsonl,b7c69131-90e7-4c11-8f10-1dd300feb165,FourSeamFastball,Strike,Called,{},{},0
197,anonymized-files-wisd/12345633_36039.jsonl,fec33f34-2b5d-4e6c-9625-12f501d4ec2c,Slider,Strike,{},{},{},0
198,anonymized-files-wisd/12345633_36308.jsonl,6890f41d-9e8d-44e1-b44f-29e91422fbfc,Slider,Strike,Called,{},{},0
199,anonymized-files-wisd/12345633_36395.jsonl,14574506-7f49-4216-af81-86975d1961da,Sinker,Ball,Called,{},{},0
200,anonymized-files-wisd/12345633_36396.jsonl,e2b88ba6-268c-4f68-968c-5367d6cbb9df,Sinker,Strike,Called,{},{},0
201,anonymized-files-wisd/12345633_3686.jsonl,f1e6ed52-0da8-49bc-8775-1aa453a2198e,Slider,Strike,Called,{},{},0
202,anonymized-files-wisd/12345633_36938.jsonl,6027c778-ed65-494c-801e-26e5a3750871,Slider,Strike,Called,{},{},0
203,anonymized-files-wisd/12345633_36956.jsonl,1de977de-3096-4f81-b2ea-95a12cb05488,Slider,Ball,Called,{},{},0
204,anonymized-files-wisd/12345633_36977.jsonl,b0699ed9-8142-4351-a7ee-5cbe58307d73,Sinker,Strike,Called,{},{},0
205,anonymized-files-wisd/12345633_37052.jsonl,2fb063ad-4fa3-44f2-a22c-063076c3c7e3,Slider,Ball,Called,{},{},0
206,anonymized-files-wisd/12345633_37311.jsonl,85e11103-ab7b-4d6f-88d6-7c83d29724b0,Curveball,Strike,{},{},{},0
207,anonymized-files-wisd/12345633_3733.jsonl,ee716c74-672c-4d9c-8be7-ad2e952bc0b7,Slider,Ball,Called,{},{},0
208,anonymized-files-wisd/12345633_37330.jsonl,64de0ffa-50b5-4bfc-8825-de6ddd6eb7ab,Slider,Ball,Called,{},{},0
209,anonymized-files-wisd/12345633_3765.jsonl,7b958db1-d489-4c85-beeb-f12d23ffd80b,Cutter,Strike,Called,{},{},0
210,anonymized-files-wisd/12345633_37661.jsonl,7ecac734-0668-40d1-8948-74121e978f35,Slider,Strike,Foul,{},{},0
211,anonymized-files-wisd/12345633_37705.jsonl,d8b566ce-3374-4ee3-a844-bc31ad1eb917,Cutter,Strike,Foul,{},{},0
212,anonymized-files-wisd/12345633_37721.jsonl,80d1ce9e-fddd-4046-b170-f78dc2b16446,Sinker,Strike,Foul,5a2c8228-5e53-4650-be2a-d515bb639236,{},1
213,anonymized-files-wisd/12345633_37838.jsonl,c18adcc4-9663-46b9-8079-22a2ef2d59ca,Sinker,Ball,Called,{},{},0
214,anonymized-files-wisd/12345633_38083.jsonl,c8c64025-d5ff-46ff-bff4-affb2796c000,Slider,Ball,Called,{},{},0
215,anonymized-files-wisd/12345633_38331.jsonl,84f6fc8c-8fbf-440a-8c97-b3da26c33d14,Sinker,Strike,Foul,15cb1656-c3bb-4df8-a719-e178dab69cf9,{},1
216,anonymized-files-wisd/12345633_38606.jsonl,38e01ea4-7b5a-4323-b65d-a215ca2ef560,Sinker,Ball,Called,{},{},0
217,anonymized-files-wisd/12345633_38608.jsonl,667100f0-3e5e-4271-8e93-da007cfdd554,Slider,Strike,Called,{},{},0
218,anonymized-files-wisd/12345633_38665.jsonl,c36dfdd8-313c-460f-b2c0-839c0a4d0602,Cutter,Ball,Called,{},{},0
219,anonymized-files-wisd/12345633_38829.jsonl,ea639c1f-83d3-4f07-b3ce-01ae1ae564d2,Slider,Ball,BallInDirt,{},{},0
220,anonymized-files-wisd/12345633_38861.jsonl,cae5947b-19d7-499b-8171-5b44a7d65bdc,Sinker,Ball,Called,{},{},0
221,anonymized-files-wisd/12345633_38926.jsonl,e4079ce7-d493-4ef6-bc84-70ccd00e4a14,Sinker,Ball,Called,{},{},0
222,anonymized-files-wisd/12345633_38944.jsonl,d28a8dd1-c591-4a3d-95c3-2c3f22384253,Cutter,Ball,Called,{},{},0
223,anonymized-files-wisd/12345633_39110.jsonl,1c537c4d-ea42-457d-99a0-bc1c4aea0cfd,Changeup,Strike,Called,{},{},0
224,anonymized-files-wisd/12345633_39408.jsonl,a13a757f-8776-48a7-a1fb-ea83a6883f3c,FourSeamFastball,HitIntoPlay,{},d5b0983f-298c-44a1-b2cf-fb0a0075f5bc,{},1
225,anonymized-files-wisd/12345633_39628.jsonl,1f438373-bb8b-4e90-93d2-e9b34eeb5fa0,Slider,Strike,Called,{},{},0
226,anonymized-files-wisd/12345633_39837.jsonl,8927d66e-191b-46b9-82a1-f81c9aeb6511,Curveball,HitIntoPlay,{},979c10ea-b786-4b8d-939d-4f67c491c397,{},1
227,anonymized-files-wisd/12345633_40076.jsonl,9c921612-f834-4f44-937f-2a8884be2b53,Sinker,Ball,Called,{},{},0
228,anonymized-files-wisd/12345633_40304.jsonl,ed070a38-0a07-4ad7-a4d6-52432638fcf2,Sinker,Ball,Called,{},{},0
229,anonymized-files-wisd/12345633_40326.jsonl,43ee7ffc-b37f-4b50-bb9b-162bc6d6dedf,Changeup,Strike,Called,{},{},0
230,anonymized-files-wisd/12345633_40355.jsonl,1c47a7c4-75df-4ab0-8bc4-c67669144e15,Cutter,Strike,Called,{},{},0
231,anonymized-files-wisd/12345633_4063.jsonl,cb5345e2-bd18-4a01-bd5b-e51815f7b92d,Slider,HitIntoPlay,{},fcbff36d-8ae7-45a5-8e27-e6e625a0e5e6,{},1
232,anonymized-files-wisd/12345633_40793.jsonl,d6723b4d-f412-409b-878f-33c030cc47ef,Slider,Strike,{},{},{},0
233,anonymized-files-wisd/12345633_41441.jsonl,460d9bab-8481-4889-a9d8-945473af01ea,Sinker,HitIntoPlay,{},{},{},0
234,anonymized-files-wisd/12345633_41484.jsonl,3f211e11-a6b5-4a58-b047-845cf5249daa,Sinker,Ball,Called,{},{},0
235,anonymized-files-wisd/12345633_4181.jsonl,4352dff2-7c5d-4622-a14f-ac1c0ba445eb,Changeup,Ball,Called,{},{},0
236,anonymized-files-wisd/12345633_41877.jsonl,27c0eea2-21f9-4ba6-a91d-f297ca5f34cb,Curveball,Ball,BallInDirt,{},{},0
237,anonymized-files-wisd/12345633_4254.jsonl,513d1439-710d-40cd-98e8-a3708164156e,Slider,Strike,Foul,a347db1a-1e3b-4597-a470-af7ebc6a40e2,{},1
238,anonymized-files-wisd/12345633_42599.jsonl,1fa35585-32f6-49d9-902e-c3ed620af071,Cutter,Ball,Called,{},{},0
239,anonymized-files-wisd/12345633_42785.jsonl,9670982b-6ea3-4a59-9ddb-2a6b493c2f0c,Slider,Strike,Called,{},{},0
240,anonymized-files-wisd/12345633_43621.jsonl,40737f3b-197d-4d5a-a7ae-aaee411db61d,Curveball,Ball,Called,{},{},0
241,anonymized-files-wisd/12345633_43668.jsonl,f53fbf37-83d4-486a-b0ab-1e747ca4bc8c,Cutter,Strike,{},{},{},0
242,anonymized-files-wisd/12345633_43669.jsonl,0f115165-a7b2-4d37-9571-57a2af0b78b6,Sinker,Strike,Called,{},{},0
243,anonymized-files-wisd/12345633_43874.jsonl,9112c672-0703-414d-a4cf-9f518ed12abd,Curveball,Strike,{},{},{},0
244,anonymized-files-wisd/12345633_43975.jsonl,82870757-e799-4d66-ac75-28177d215cf6,Slider,Strike,Called,{},{},0
245,anonymized-files-wisd/12345633_43998.jsonl,f4c8aa87-571b-4d32-82e8-b7ecf4f8dc34,Cutter,Ball,Called,{},{},0
246,anonymized-files-wisd/12345633_44009.jsonl,86975b00-b0b5-40ee-a81d-29db9f5cc98c,Curveball,Ball,Called,{},{},0
247,anonymized-files-wisd/12345633_44078.jsonl,17016966-c1c3-43fc-8a00-cc742f5a4f44,Sinker,Strike,Called,{},{},0
248,anonymized-files-wisd/12345633_4469.jsonl,48cd78ff-80e0-44d1-8b25-6ac920b776ff,Curveball,Ball,Called,{},{},0
249,anonymized-files-wisd/12345633_44760.jsonl,01a3d686-eb40-4390-843d-88d866dacef1,Sinker,HitIntoPlay,{},14938cc5-b5b6-4907-a890-0c94f6588de5,{},1
250,anonymized-files-wisd/12345633_44917.jsonl,bceb26a4-36e6-41fa-bc94-ef44fa32f6af,FourSeamFastball,HitIntoPlay,{},dd98e544-1b01-4038-aab8-d53e69cb6bbb,{},1
251,anonymized-files-wisd/12345633_45027.jsonl,78b615b4-2d5c-432b-8de9-8792ddef6051,Changeup,Ball,Called,{},{},0
252,anonymized-files-wisd/12345633_45427.jsonl,d47d60ba-fb80-424c-9943-a9d96fd0021e,Curveball,Ball,Called,{},{},0
253,anonymized-files-wisd/12345633_45441.jsonl,3426e453-f944-4dd6-b4b9-c1ec74a597be,Cutter,Strike,Called,{},{},0
254,anonymized-files-wisd/12345633_4553.jsonl,50400137-68f4-4825-b370-18143ffd50d5,Sinker,Ball,Called,{},{},0
255,anonymized-files-wisd/12345633_45762.jsonl,6d5ce8ea-0494-47cf-8351-1a341a365168,Cutter,Ball,Called,{},{},0
256,anonymized-files-wisd/12345633_45899.jsonl,971c2256-2a93-40e4-b28a-bc873b0fbc19,FourSeamFastball,Ball,Called,{},{},0
257,anonymized-files-wisd/12345633_46116.jsonl,dd51c6fe-9246-4b9a-9117-55b60e17fc82,Sinker,Strike,Called,{},{},0
258,anonymized-files-wisd/12345633_46150.jsonl,aac0297a-1fa5-445a-928a-a20fb45b743b,Changeup,Ball,Called,{},{},0
259,anonymized-files-wisd/12345633_46297.jsonl,3cb06864-fde2-4dae-b41f-7188fe774755,Sinker,Ball,Called,{},{},0
260,anonymized-files-wisd/12345633_46354.jsonl,d18b6744-29b3-4fc4-813a-f762171b0611,Slider,Ball,Called,{},{},0
261,anonymized-files-wisd/12345633_46400.jsonl,9974f76f-abfe-4973-89f7-3361fb37b1c5,Sinker,Strike,Called,{},{},0
262,anonymized-files-wisd/12345633_46446.jsonl,507e5895-5c27-4194-ab1d-bb906e7e0523,Sinker,Strike,Called,{},{},0
263,anonymized-files-wisd/12345633_46512.jsonl,0ca02a7e-7e4c-45ef-abed-e493f5e605ad,Curveball,Ball,Called,{},{},0
264,anonymized-files-wisd/12345633_46515.jsonl,2341e249-e456-4cf0-a3ea-93d8128b3231,Slider,Strike,{},{},{},0
265,anonymized-files-wisd/12345633_46784.jsonl,8c7f39e8-b4c8-4488-8846-d10f460ed144,Slider,Strike,{},{},{},0
266,anonymized-files-wisd/12345633_46886.jsonl,bab69691-78a4-47e7-9afb-1613c2601dfb,Sinker,Ball,Called,{},{},0
267,anonymized-files-wisd/12345633_47033.jsonl,be401891-4e2e-4d99-9ace-febfad8ce563,Curveball,Strike,Foul,798bd4fb-dfdc-4dd4-b4cd-cf3a6d4bfbbc,{},1
268,anonymized-files-wisd/12345633_47114.jsonl,7fd648af-1b82-415a-ba20-41d845efe9f7,Changeup,HitIntoPlay,{},7522390e-12c8-46ef-80a6-cd72f0c8f010,{},1
269,anonymized-files-wisd/12345633_4720.jsonl,2b862bb1-5ac2-4d4f-a9ec-772d4427c4cd,FourSeamFastball,Strike,{},{},{},0
270,anonymized-files-wisd/12345633_47239.jsonl,f169d3ab-7122-47b1-bfcb-d48e4a0dcd2d,Sinker,Strike,Foul,bf3cbc02-68e5-49da-a0ed-a92dc5a6828a,{},1
271,anonymized-files-wisd/12345633_48100.jsonl,300b7431-6a3c-4628-9daa-edbb75b76c35,Cutter,HitIntoPlay,{},c0cbe6d7-aa1e-4af5-848c-b3b9fd6ccfcb,{},1
272,anonymized-files-wisd/12345633_48222.jsonl,9892614f-18db-429a-ae76-89089c00e8ce,FourSeamFastball,Strike,Foul,6bcf3488-ed32-49b4-9b1c-fe157fa87edd,{},1
273,anonymized-files-wisd/12345633_4824.jsonl,340a29bc-4619-43a9-aabb-d24bac480e13,Slider,Ball,Called,{},{},0
274,anonymized-files-wisd/12345633_48431.jsonl,9802acdd-22d0-41d9-9124-7fc831af71c0,Sinker,Ball,Called,{},{},0
275,anonymized-files-wisd/12345633_48564.jsonl,fada97e1-420b-4cd8-be38-4bc447544906,FourSeamFastball,Ball,Called,{},{},0
276,anonymized-files-wisd/12345633_48834.jsonl,e356fa68-845a-4122-9796-4a58e0fb681f,Slider,Ball,Called,{},{},0
277,anonymized-files-wisd/12345633_49255.jsonl,7f31c227-8b96-4fe2-9a25-113966848ed8,Sinker,Strike,Called,{},{},0
278,anonymized-files-wisd/12345633_4933.jsonl,568a38d7-8bd0-4a00-b542-9cf0d676d08e,Sinker,Ball,Called,{},{},0
279,anonymized-files-wisd/12345633_5075.jsonl,09cc8cf6-ccbc-4fc5-a3c0-25ca3add4e07,Sinker,Strike,Called,{},{},0
280,anonymized-files-wisd/12345633_5124.jsonl,5fc7957c-2b2f-48c1-8091-9752261bc067,FourSeamFastball,Strike,Called,{},{},0
281,anonymized-files-wisd/12345633_5384.jsonl,fb24eb7c-5604-4c7d-b4b9-70cde7428034,Changeup,HitIntoPlay,{},16ae8fec-f6ee-4920-b451-bae33919af7e,{},1
282,anonymized-files-wisd/12345633_5414.jsonl,19697748-a04c-497d-9d47-e97ae3788e3a,Curveball,Strike,Called,{},{},0
283,anonymized-files-wisd/12345633_5490.jsonl,ae29a1ed-045a-44dc-93a9-b5b786774f9d,Sinker,Strike,{},{},{},0
284,anonymized-files-wisd/12345633_5624.jsonl,5613e758-633c-4c01-aac5-1f16ecaf032e,Curveball,Strike,Called,{},{},0
285,anonymized-files-wisd/12345633_5719.jsonl,7d7d398b-499e-4f7c-a297-0d636c73aa99,Sinker,Strike,Called,{},{},0
286,anonymized-files-wisd/12345633_5769.jsonl,ca17d498-d95c-404b-a210-8a79d7cccf4b,Sinker,Strike,Foul,d908bb6f-1b8e-4fb1-83f8-07ce212d6f7b,{},1
287,anonymized-files-wisd/12345633_6065.jsonl,8ffdf0c1-43d5-4041-b46d-c7d5c08eef4f,Slider,Strike,Foul,f33f228b-e0c1-49af-9cd3-f96945b5eafd,{},1
288,anonymized-files-wisd/12345633_6763.jsonl,{},{},Pickoff,ThrowToFirst,{},{},0
289,anonymized-files-wisd/12345633_6774.jsonl,9115d11e-9f15-4853-8387-cdd2f9cc1aff,Sinker,HitIntoPlay,{},4c320cca-4809-4182-82f7-b023cb4424e7,{},1
290,anonymized-files-wisd/12345633_6971.jsonl,78c3bfb1-ac2d-4daa-b139-4367815935e6,Slider,HitIntoPlay,{},9fe11353-4df3-485c-8c92-26bd49f22527,{},1
291,anonymized-files-wisd/12345633_6976.jsonl,1de69ff5-078d-47b4-977b-ec7c04d9c1f3,Changeup,Strike,Called,{},{},0
292,anonymized-files-wisd/12345633_7187.jsonl,2fbc923a-b898-422d-9a8f-a77828ed7888,Curveball,Strike,{},{},{},0
293,anonymized-files-wisd/12345633_7334.jsonl,7c8a82cf-c400-49f3-a414-eb49c9bb3acb,Curveball,Ball,Called,{},{},0
294,anonymized-files-wisd/12345633_7574.jsonl,1a8932b2-d36d-4660-91cb-bb99fd433beb,Sinker,Ball,Called,{},{},0
295,anonymized-files-wisd/12345633_7580.jsonl,88443961-177e-4e73-8376-44cd1317646f,Sinker,Ball,Called,{},{},0
296,anonymized-files-wisd/12345633_7928.jsonl,635a1353-7fd4-4fe9-91bf-eac0cfc38b81,Sinker,Ball,Called,{},{},0
297,anonymized-files-wisd/12345633_8100.jsonl,6038733a-9765-47b0-943f-9f89157114bf,Changeup,Strike,Called,{},{},0
298,anonymized-files-wisd/12345633_8115.jsonl,196fb7d9-0e32-4971-beff-ed2fcdc6c5f7,Slider,Ball,Called,{},{},0
299,anonymized-files-wisd/12345633_8299.jsonl,77a5010c-c897-4fcd-a525-26905c2bf6c1,Curveball,Ball,BallInDirt,{},{},0
300,anonymized-files-wisd/12345633_8673.jsonl,f3d427b9-fb18-4c2c-b1d3-3813c20e69b5,Sinker,Strike,Foul,0b8705ac-dcd1-49fb-b20d-e0df1ba7b300,{},1
301,anonymized-files-wisd/12345633_8945.jsonl,c890c56a-ad1a-4b7d-b59d-ad32e2e751bf,Sinker,HitIntoPlay,{},e0c3aaaa-df21-4ad7-a68a-c00d9fee30cc,{},1
302,anonymized-files-wisd/12345633_9175.jsonl,14b5c63a-f86d-432e-801e-2bbd038ecf11,Slider,Ball,Called,{},{},0
303,anonymized-files-wisd/12345633_9200.jsonl,25141cd5-f80f-450b-b5ea-32a557b70eb9,Slider,Strike,Foul,8400052f-e3e4-4a44-97cf-55c61451b42f,{},1
304,anonymized-files-wisd/12345633_9307.jsonl,1f542a6c-d3d5-4bc4-bd6b-aed73f58b904,Slider,Strike,Called,{},{},0
305,anonymized-files-wisd/12345633_94.jsonl,5052df3c-ad5e-4074-a66d-e014f7f0df31,Sinker,HitIntoPlay,{},30726e2c-05b7-4b49-baa3-2b9598b7bddd,{},1
306,anonymized-files-wisd/12345633_962.jsonl,72b85d5b-ece1-4cec-9ecb-9b69c1148c36,Sinker,Strike,{},d0428956-db60-4fe4-9c5f-7a7a79cc10dd,{},1
307,anonymized-files-wisd/12345633_9676.jsonl,cd30bc12-3358-4359-8e72-2a424da25810,FourSeamFastball,Ball,Called,{},{},0
308,anonymized-files-wisd/12345633_9719.jsonl,b1aa8875-af59-479b-8328-177431eb248d,FourSeamFastball,Ball,Called,{},{},0
309,anonymized-files-wisd/12345633_9811.jsonl,1e8114cb-daf7-4c02-aa74-d2c36acbba59,Sinker,HitIntoPlay,{},ce28032e-e28a-4e27-8e5a-5662de180e01,{},1
310,anonymized-files-wisd/12345633_990.jsonl,5b1ed7ba-4ff3-4743-90ed-70916b1f351e,Slider,Ball,Called,{},{},0
311,anonymized-files-wisd/12345633_9966.jsonl,2f8ee449-7b48-4569-bd09-8f722d663585,Curveball,Ball,Called,{},{},0
312,anonymized-files-wisd/12345633_9992.jsonl,0418e893-fb87-4273-8812-bb914dc34536,Sinker,Ball,Called,{},{},0
313,anonymized-files-wisd/12345634_10062.jsonl,d174f754-1612-4405-a2cd-663b6fe93a85,{},Strike,Called,{},{},0
314,anonymized-files-wisd/12345634_10335.jsonl,26793923-92cf-4173-83e3-8871e8d28a4e,{},Ball,Called,{},{},0
315,anonymized-files-wisd/12345634_10647.jsonl,123f0e79-2e5c-401a-8d76-1e4a5c61ceb2,{},Strike,{},{},{},0
316,anonymized-files-wisd/12345634_11053.jsonl,36945abb-1132-4d99-8b2d-90ad0337be71,{},Ball,Called,{},{},0
317,anonymized-files-wisd/12345634_11628.jsonl,6e2cc5df-7e07-4638-8eae-f4bdf1945028,{},Strike,Called,{},{},0
318,anonymized-files-wisd/12345634_11673.jsonl,bf52a671-ede3-4dc9-9787-31f73989c3ca,{},Strike,Foul,46712df7-e394-4cba-9381-acd32c4fce33,{},1
319,anonymized-files-wisd/12345634_11740.jsonl,2e73d0ff-279e-4820-81d3-45ac42b65389,{},HitIntoPlay,{},ac4afd81-fd3f-4257-b4cf-01b84f4c625c,{},1
320,anonymized-files-wisd/12345634_11789.jsonl,fe620a29-9e7f-490c-bb96-48acd7a55c0d,{},Strike,Called,{},{},0
321,anonymized-files-wisd/12345634_11856.jsonl,f1b8c6fa-9870-491b-be11-d511a42ddb41,{},Ball,Called,{},{},0
322,anonymized-files-wisd/12345634_11923.jsonl,58d24a08-6e88-410b-ae58-7a63f03e6c53,{},Ball,Called,{},{},0
323,anonymized-files-wisd/12345634_11954.jsonl,104d83f8-0d74-4231-bb02-e19bc22559d1,{},Ball,Called,{},{},0
324,anonymized-files-wisd/12345634_12049.jsonl,d52427f2-802d-417e-85e2-334a5d2c383d,{},Strike,{},{},{},0
325,anonymized-files-wisd/12345634_12061.jsonl,c43a1a64-388c-4876-ac8b-0540ac6bcbf6,{},Ball,Called,{},{},0
326,anonymized-files-wisd/12345634_12082.jsonl,1310a007-342a-4e92-88e7-efa1bc805e95,{},Ball,Called,{},{},0
327,anonymized-files-wisd/12345634_12351.jsonl,e5082aa6-e526-4f5b-8730-1abc9a05bffc,{},HitIntoPlay,{},b9483671-b66a-43d4-adc7-56e65026e98d,{},1
328,anonymized-files-wisd/12345634_12510.jsonl,2bb509d6-a958-4014-b603-050bef52c8ca,{},Strike,FoulTip,{},{},0
329,anonymized-files-wisd/12345634_12526.jsonl,48095362-4fe4-4ff9-8d1d-ded55d605180,{},HitIntoPlay,{},7b04828b-53e3-432d-911f-a5604c973ee9,{},1
330,anonymized-files-wisd/12345634_12699.jsonl,d4c802ab-a762-42d7-82ad-bb43c7e467a7,{},HitIntoPlay,{},30cc39ac-e1a1-4b48-80b2-00e0def6dffe,{},1
331,anonymized-files-wisd/12345634_12759.jsonl,90702d2a-09b2-491f-9b35-113b5e9e77a7,{},Ball,Called,{},{},0
332,anonymized-files-wisd/12345634_1352.jsonl,23bbaac7-22c1-44e4-800b-3de2a0bbeddc,{},Ball,BallInDirt,{},{},0
333,anonymized-files-wisd/12345634_13836.jsonl,03372720-a928-4c54-a81b-8e2e7758f012,{},Ball,Called,{},{},0
334,anonymized-files-wisd/12345634_13978.jsonl,dcf00f25-101a-4545-8ff1-3ef43636a27b,{},HitIntoPlay,{},197df802-8d9e-4bed-9e77-8971b0b13104,{},1
335,anonymized-files-wisd/12345634_14044.jsonl,1b7abbab-5670-40fd-a5c4-0050bf0f081b,{},Ball,Called,{},{},0
336,anonymized-files-wisd/12345634_14048.jsonl,cbfa7a2a-d153-4bb9-80e5-97a0b710a3a2,{},HitIntoPlay,{},df78190c-3298-47c4-b914-6db95b482c72,{},1
337,anonymized-files-wisd/12345634_14403.jsonl,20f43e97-e758-49c0-ab90-a3e4ee26f460,{},Strike,{},{},{},0
338,anonymized-files-wisd/12345634_14645.jsonl,e088cf38-3c97-435b-b5a7-6ef84d55627d,{},Strike,Called,{},{},0
339,anonymized-files-wisd/12345634_14654.jsonl,b8c27c1e-7f6c-4074-b2b5-9f8f9c1a76aa,{},Ball,Called,{},{},0
340,anonymized-files-wisd/12345634_14783.jsonl,384b0970-9ae9-40c9-b713-02d2349a4973,{},Strike,{},{},{},0
341,anonymized-files-wisd/12345634_1493.jsonl,effc93a6-b0ce-4d48-99ea-071cfaf5b76e,{},Strike,Called,{},{},0
342,anonymized-files-wisd/12345634_15028.jsonl,15e8940b-33d5-4fec-adae-7d7afe11083f,{},Strike,Called,{},{},0
343,anonymized-files-wisd/12345634_15094.jsonl,7b1f0bf9-5220-4c70-98fc-736fd49f814a,{},Ball,Called,{},{},0
344,anonymized-files-wisd/12345634_15237.jsonl,00abe451-e499-4630-8591-0b7ae03c47b9,{},Ball,Called,{},{},0
345,anonymized-files-wisd/12345634_15329.jsonl,93ac1dd3-9493-413b-bd8b-afa2775a7fcd,{},Ball,Called,{},{},0
346,anonymized-files-wisd/12345634_1542.jsonl,fc0246b9-7930-42f8-a472-a0c82b993a93,{},HitIntoPlay,{},6365399d-4197-4db3-bbb6-132542c79f03,{},1
347,anonymized-files-wisd/12345634_15459.jsonl,442098f6-fd4a-4323-be6c-b38429edc402,{},Ball,Called,{},{},0
348,anonymized-files-wisd/12345634_15526.jsonl,6a38cda1-71d0-45ee-a6ac-d2fc4655b286,{},HitIntoPlay,{},ec93cf3d-d72c-4e46-b163-ce9ce45cbe0b,{},1
349,anonymized-files-wisd/12345634_15604.jsonl,239a1db8-d904-4fd4-a769-56b7c826980f,{},Strike,Foul,675d3eb1-580b-425f-a912-7229ae50c903,{},1
350,anonymized-files-wisd/12345634_15793.jsonl,126a7628-978e-4b0b-9062-9bda2ff7060b,{},HitIntoPlay,{},74e5b29c-ae1b-4a92-a99e-71483f119f87,{},1
351,anonymized-files-wisd/12345634_16054.jsonl,886e35d9-5a1d-46c6-a221-6d122b3ef3d8,{},Strike,Foul,{},{},0
352,anonymized-files-wisd/12345634_16319.jsonl,088e92ad-31ac-4a87-bff2-c2c59d94144c,{},Ball,Called,{},{},0
353,anonymized-files-wisd/12345634_16628.jsonl,7cdd4460-7ad7-44b2-8f28-b3c60494e758,{},Ball,Called,{},{},0
354,anonymized-files-wisd/12345634_16769.jsonl,edb2826a-2d4a-4f79-9984-0a0f99493a7b,{},HitIntoPlay,{},605f82a2-469a-4adf-bf3e-abb16371f454,{},1
355,anonymized-files-wisd/12345634_16781.jsonl,9e57474e-a48f-4e73-9803-085ce22c9d93,{},Ball,Called,{},{},0
356,anonymized-files-wisd/12345634_17086.jsonl,4ceab76f-559a-4aa1-b848-726afae58229,{},Strike,Foul,7ab43656-fa62-4de2-9235-8760207fda8d,{},1
357,anonymized-files-wisd/12345634_17615.jsonl,6614b539-c59c-4d49-9b40-3d45b3bb4868,{},Ball,Called,{},{},0
358,anonymized-files-wisd/12345634_1769.jsonl,a469c38e-a4bf-4c95-922f-21aa0be0eadf,{},Strike,Foul,f106414b-a917-4912-ae55-c58cd82ac638,{},1
359,anonymized-files-wisd/12345634_17741.jsonl,4032b059-9a56-4d6a-b15b-96557a3007e6,{},Ball,Called,{},{},0
360,anonymized-files-wisd/12345634_17981.jsonl,3cd39ae2-4344-4aa3-b8a6-1852d5ddbd2f,{},Strike,{},{},{},0
361,anonymized-files-wisd/12345634_18384.jsonl,4b4776a8-ddd5-402e-9835-efdeae5600df,{},Ball,Called,{},{},0
